x,y,output
-554.699541502363,120.63746385781418,-123669838.66121814
-575.5292990074981,260.039896078055,-227147254.26147068
-550.2400540370018,282.9171428025264,-189259073.38584423
-554.1344743969246,281.71624685315913,-164979348.11530527
-448.8337639632492,362.9558222042068,-154367698.83513612
-367.6713103737518,240.7676832933293,-74947124.23781976
-546.5031598891412,348.1584821799993,-177422669.3946134
-410.42068531792114,262.71007038516035,-79806384.07839733
-458.12407777803287,251.54320845971097,-47275278.42235067
-376.6760099032708,305.2237769864514,-44158633.90134832
-573.9804324663007,133.68587383701342,-178237129.4525196
-519.8018055996042,313.3662839515657,-147599903.28202367
-434.4237883326248,350.26122860612804,-98408594.23770906
-564.7365457138275,281.5539688972036,-288543878.0573117
-438.5567183406771,248.23983558158776,-74249357.86062846
-546.8310158066696,321.95479368262,-188693957.09562165
-516.4450348681953,234.4630363418776,-207611019.4198915
-454.1497712650964,185.7475432011832,-14116606.551435664
-494.2550385879504,252.0287248859686,-127233179.71927518
-625.5579912072362,236.7894476171163,-234178395.7447692
-450.1642444984852,194.2333757414092,-90475744.11258826
-489.1184071415178,186.16946543262725,-143753956.0299564
-461.2290552425417,290.62412630964786,-122799853.07870688
-445.6237493121143,231.1559603664257,-61512790.67276967
-570.3177827304559,287.42421355387734,-196619626.86121896
-616.1997864258876,238.5748704682697,-320500400.23244965
-544.4135030887837,245.52027509517427,-191803493.55814996
-468.51660115479103,239.9318401886329,-140476825.229667
-633.248152457155,340.7552078640801,-328610485.8078694
-448.99714773976297,174.252305372979,-142672926.04803514
-428.0357924082685,167.17000449451857,-149471779.1887567
-503.36263681154406,151.4445026993487,-187000093.63508227
-515.5504937045536,242.49636523768496,-122446967.877325
-432.463208144892,199.26089899116548,-58150993.57337792
-468.06982913859935,228.5664786005333,-125530385.34825762
-581.9210104747289,226.5275532688794,-192873458.3036332
-510.3612794828382,219.60241525115012,-81708312.75676954
-500.6764601624174,380.6001487960068,-222918767.79095012
-548.9579219193316,339.0887873177135,-199608226.16321003
-522.5176245895094,333.25500491995564,-153173390.9878762
-363.61137729304346,518.9221575561645,-190019551.43161467
-515.3462088910052,472.5780335291825,-314109015.47523147
-414.7344786402556,441.003755527727,-139312732.72875136
-515.6123639338081,380.73746646319006,-181140983.67432943
-402.8825182009797,425.19024757448017,-100900908.66931948
-565.9804738590061,581.2310118083276,-393810822.8747573
-457.5519832356225,457.1855226133959,-221678324.643718
-541.1287554830866,389.43609200417103,-205904958.15321547
-532.9568433763468,526.8205115455119,-296939037.88783884
-497.7469155853652,395.4410546351044,-169087687.57011768
-598.518858597615,454.0341870339835,-267019156.08427665
-568.2953334333381,412.83334499306056,-295633886.72126657
-608.001360391965,577.117511707945,-402878201.1969881
-572.7112853696451,427.7706564957479,-199592622.57054067
-568.5275199999226,534.5303244706174,-322960849.29603785
-566.861788432356,496.69961931956817,-300926136.7646553
-548.5808469271396,470.9420898111752,-264557632.24212012
-371.9027517692799,425.8784127537226,-137118955.92611143
-487.6776597669252,366.4426871084951,-175306518.18195206
-609.5916123373404,559.6597080569436,-446190075.5894987
-552.7675324797926,456.28367805890696,-222115303.06089196
-499.9635740561301,553.8154671025496,-321391681.8759948
-460.19849665459054,446.0898864170995,-276640232.20537287
-521.4961253858663,451.7306383774381,-233981054.99455568
-507.0007051846683,544.1981486690989,-320420598.1128592
-431.2415543151668,538.9042457819729,-246662964.70189664
-472.4141367714636,483.7130197005789,-227010729.65277332
-552.7521801160066,581.054299571738,-345231658.3283031
-446.5421540409588,574.0609156473224,-264942748.21529588
-445.1682044941296,570.2338720042833,-313120750.89932483
-537.8206608781254,635.8968131980473,-393719858.1563173
-569.8032715806377,619.9380503501488,-447664299.391597
-519.9004629696692,479.4591106060436,-311877414.08938706
-551.4895924121652,545.3528835917195,-386396397.8611591
-550.8209639457117,452.766205423133,-186408247.0435492
-473.5546268904217,476.30560033715153,-216191264.95573527
-549.2102363473464,495.2934146407735,-362702152.44271886
-437.9466037609865,466.6611165996894,-138368029.91888493
-645.0675818937734,533.4579991834371,-447696385.90307
-431.1747337814938,668.3916217010923,-322430359.02887946
-354.23511616923605,-453.7954477842244,64493459.029609255
-220.2874459937195,-404.1108960777025,5780901.08602991
-282.56136677244564,-370.9723478291239,-35024182.27185522
-259.9208174049073,-435.1793219694851,140625364.95191145
-245.6523637000469,-399.885454948618,-28788660.406993464
-240.9409540840535,-477.393035236921,75364104.92776166
-248.07147513454143,-483.7589111310423,111809045.62696682
-393.2105802307551,-679.8572921631386,295003020.9809354
-220.67822434926845,-448.408491739222,34547749.73368573
-225.56671854064075,-442.5752618756228,143656561.70989177
-229.87455997535977,-647.8655711693373,293025355.93693644
-261.66134695033725,-409.5578844449609,25400464.359704178
-250.59258689052453,-561.5035488369499,124497290.15525556
-237.34853038524827,-546.7489517657536,159118322.42292923
-420.7490255196079,-446.85387114191775,15609014.356159652
-232.62454478051507,-319.90053429337365,-47214909.73464912
-284.4913188781512,-489.8994791330294,84426368.7518162
-218.4808597454024,-566.8346709435076,163073527.50741297
-203.82192628182293,-555.4899332560642,123357853.34555332
-221.9928141047823,-516.9929113168033,101742507.18821912
-210.4645925937742,-616.6216120910427,237268404.685606
-213.31513288842,-707.9991720497164,347442079.7668331
-145.04449822934836,-585.5699918685106,255002154.38270172
-317.015064762928,-451.35185934409975,11789512.15621616
-390.5049206313308,-551.9121435096904,85821781.22399168
-229.3911951200041,-433.46883107990016,111899779.63080572
-264.0574886288191,-337.7462497211355,36264835.64780655
-239.77739953203425,-539.1351044664419,232971855.8870764
-176.27294313262703,-439.8713851833612,103820563.68522826
-320.3053121771155,-617.4296596254303,306992986.1449586
-228.90587276177857,-638.9474666182031,307866295.2467697
-296.05218263047163,-403.031480985882,62819158.66140344
-255.83755612118625,-486.7195505136384,55150941.38017247
-235.31482947132525,-411.5386952964142,69317941.48311207
-171.28879902479795,-397.5000650737605,55061107.10064707
-211.11731827753596,-437.3872676223462,89443315.35672745
-286.0529036458779,-435.0932497642777,150520541.76504016
-240.8753094489951,-391.1266172316566,33217893.85809147
-206.3351351789069,-408.046441821304,115988370.64179374
-258.22669337279683,-486.139922739968,93282291.90631749
-227.89974697863107,-297.09645225897793,33467740.82192517
-272.77321745634845,-262.4685819703483,16332013.725239951
-233.49069965792305,-209.8846394193934,-53843880.75483304
-297.10419901776913,-301.4410957759554,-14964650.816979207
-180.91782402734844,-292.9827286252798,49305916.016347416
-182.1445208176375,-318.539180149979,-40405861.55448864
-369.10560512615535,-161.34149528109018,-47397704.36751586
-196.8791394744181,-273.8692237587263,36290551.55146764
-221.73473278381624,-329.96960022453584,75936.05549598485
-185.7143710470578,-322.8092540849146,36874862.3406204
-227.28380394672524,-243.4348714178689,-21144814.14874711
-278.2001013831393,-412.4273591533541,3571139.832535282
-326.2284202619381,-255.85818910651724,-81879698.90184501
-195.7145179761388,-242.347212014576,17474338.100792814
-166.38804383563445,-277.0655909163504,-20234467.5438221
-351.9808431355803,-275.7938570815329,-55378904.86354773
-377.9672953997917,-225.36368055173745,-30624224.784716003
-229.8298645312356,-275.80380423250784,35911660.494905315
-345.1468570246064,-201.5388323300899,-27261702.579154983
-250.48642954647136,-214.45031306285804,-38643627.29205488
-237.88666525552347,-292.0812203469786,-78461744.67159808
-150.31075165087816,-228.6936790919256,30834936.67947788
-323.9562207647849,-181.6818203377683,10718891.966830015
-201.85327214461643,-173.30497401816683,19752445.126377285
-214.74749420500015,-363.87396463343066,11626461.387493664
-208.91935768211357,-248.92514398011508,31709475.969579756
-346.51760041172724,-133.6294296947779,-81428564.04878017
-226.22894865590175,-312.5787748009171,48800450.5900562
-351.02132840435775,-259.5641458365501,41490550.99960555
-232.02249702422543,-203.91209375342845,-19472059.367032968
-239.8969916278248,-256.2953626093493,28300867.312930256
-141.86171236000266,-229.81045093356647,-13026569.089635195
-266.75624733802925,-187.54113731993635,5997160.204331439
-280.46517512835885,-262.301568600082,-5571574.552727573
-330.6238183292569,-185.7503757747336,-62958955.29870683
-302.9076889251337,-289.7339307756034,13217382.862214308
-304.7062534418267,-290.2951817742759,-2378989.983801405
-147.06153470648962,-220.87127704372955,4535409.9611608805
-165.57601390061063,-227.42262667122452,45139569.378188126
-253.95720163861736,-315.1701992824885,52113009.46441864
-178.07580105477092,-14.1069434479586,25022024.376873106
-342.75084382774617,33.53267342627853,-16415931.42002344
-257.3927992771589,7.949782015319675,7204869.642006993
-231.36532954679316,-56.84553507361045,-9479289.594003186
-323.12442796956213,-24.992347639414827,-41055713.88190511
-172.24490319414633,103.55808063814352,31317785.50129772
-234.5055012788032,2.878235325166676,-6059624.121557298
-295.02439005209465,-5.242566898537943,-13360385.766154705
-241.0984250500124,57.46700225829402,-31421074.645663746
-272.53831789466534,58.53680686684252,21100065.041450832
-421.52397330243286,-89.67876995011412,-104289300.83591074
-159.03735671736595,-82.86616100434458,-32588271.20469724
-294.0220126187932,-26.21417395938464,-52835441.68264365
-214.0888399876306,-37.02092533416237,-7029687.826845719
-305.28137170422093,-41.936959418338745,-32643418.515035488
-254.08650923390135,-25.557345236395506,-14054452.64778142
-342.83279253274486,-21.278171416885847,-109968202.93035528
-230.9909391567952,32.294724285172194,50154405.68092652
-247.30685720764285,1.825972805615032,61200402.469668165
-303.9264004557365,41.3180434267053,-29334975.084371176
-169.87548723512018,-20.82686592490421,-40816738.816194735
-366.5437189074681,30.15528314260976,-19895889.525944263
-204.36378514442504,87.2638397232805,-40972197.98016013
-204.90142436191653,-41.7816162437625,60412818.87124084
-198.68431819556392,-27.97397922726958,59885860.63607723
-248.18050905036796,7.452518927745523,-12501241.427256815
-195.11221688912752,43.12552997364567,-4225839.242303114
-303.6273054738218,-15.901301019602757,-44498374.62097608
-208.02100429992535,-37.96285211299737,740167.1937468126
-185.40545163598551,68.67800788308193,29775481.844545964
-195.3211864830251,30.628636246730167,65751855.20719762
-302.0863939537262,42.12260015274626,-29415313.419338606
-374.8612795778232,99.89481643251524,-85491860.09459046
-216.7205399314034,-9.493682954196528,-59515835.93332593
-279.254616755634,11.6299855973014,-28083989.67868676
-201.21720920529555,31.944936717265403,74366523.84019904
-227.214180709889,-66.98054208260834,20084859.45833057
-386.8048008830002,22.441831406039853,-105374997.28565238
-265.7749512297819,68.62349213160904,-34000691.35953553
-223.55549100747967,-14.755235213715633,-24105904.63210337
-340.0988533097484,272.8606932877069,-57946800.15410695
-196.54582115188535,254.3870993020208,-38537066.07866186
-333.70473454942714,274.7261717922084,5000274.671665192
-240.5115296570058,176.25385890562538,-25888517.573389977
-203.771873351958,307.2485108753113,-28139511.003213257
-321.38492204644155,201.0576752406695,-50234767.246082485
-226.91340657690012,260.7889860212823,-7884482.39864916
-244.0145032863697,242.92644361530017,-23412064.57674928
-94.83028563241854,295.5546356672909,-56225607.48081528
-268.3843412078007,225.80147340340864,-35387176.89529845
-345.3082983432398,221.08046321421992,-51237255.41456433
-394.0943878175968,221.43944918295608,-9140000.862080025
-214.5256992605865,218.54922877564815,4562080.018023144
-195.03860459587528,249.38170880522003,-15666809.929304969
-233.92354237225936,308.45847743511285,-44759679.1866692
-270.65248482340894,145.7055968214783,-44405335.2935625
-384.59197211556346,255.4586962630952,-161171662.96109408
-192.1937702599968,183.805140520842,11527797.328357955
-236.01752960347252,272.7267023294297,-24661112.184672117
-233.98702419103884,328.3778243933698,12958570.601641782
-237.01407199840637,160.9545061227138,-117463187.35718133
-128.0411137874302,209.59133931897048,-38394168.851215474
-311.9409649727615,306.6512834055973,-70702612.01805358
-251.48953642263032,307.6535681616297,-77004258.54442808
-276.2017674346856,406.5187734537944,-121288639.07877554
-337.16917206217,286.2154007049815,-38370074.94844334
-223.8379704063204,264.11558574796567,29310817.8112339
-264.820248051099,282.79150955266834,-115678595.17429575
-187.172212176165,136.41431010521956,-91809221.62356088
-207.15858520915972,249.02234195626085,-5589594.48610729
-291.53935797080135,362.0437384298616,-84618250.42931053
-245.65929111192077,218.75172325015163,12818563.409043632
-256.6583859067075,197.74279334770145,-13080458.346876008
-217.03210595047076,242.87621888118392,-32339926.970082566
-253.77756655490387,255.69283602376947,3207211.364558849
-283.6008272163319,265.07747184416627,10456940.268343007
-267.31701755069383,266.5545463282594,2492703.548201158
-110.75416011077589,242.82023455370668,-6052513.78817562
-230.97764785533465,151.6311829911257,54165995.617712826
-262.8891594261168,298.77398837552374,-56410200.7287574
-351.14745526603053,506.6055358219432,-165074010.697816
-259.0852565912959,560.3898555769343,-189993283.67030317
-244.14654141566476,445.5894320107227,17449846.535455644
-178.32460515887988,401.5677616191852,-62240958.757088445
-259.3108010864634,616.9470767817509,-294535703.3730479
-188.1939241391237,381.5087243454212,-77640754.86072402
-294.0705250646193,598.1080265155481,-222056793.44896215
-229.3304020124352,554.9252758273441,-216098910.82946232
-271.2020481026212,589.2039501127531,-206662011.53510815
-270.262789096488,470.6296281968623,-78012358.94027314
-112.9852005498182,406.918102346181,1605499.682962343
-212.77108920619537,478.4045002744122,-147326372.78442436
-288.4068254485736,582.7185260246416,-228128440.6749583
-229.6815856112052,378.0688654107665,-49397777.42340128
-288.7451387363224,447.781425180647,-94540228.94123748
-307.8568254105971,299.0156681235261,-91884979.64871538
-291.9031033597158,403.9557590039903,-108634317.8109863
-264.5964021304149,582.2340536221768,-279454046.3996073
-339.42070688117207,676.1794243520604,-382153966.35152566
-137.87425340373846,629.9701347619925,-269289308.0769297
-214.24904603983623,502.4733194804918,-132610094.17023
-229.8922979957452,550.216942343355,-146930767.52343872
-329.7822830936417,566.5702912716745,-171901576.1075151
-265.71827223263057,390.8841271554848,34413520.78959626
-235.7237888973521,655.9060233683791,-297490022.5771424
-222.25924007373143,525.3739527420659,-195030263.3397652
-229.51329719756853,425.16282009668674,-174557539.22133476
-248.4018949108445,415.154356248746,-59136605.33243005
-212.72530889056563,484.4181643511417,-166939341.8454067
-226.9309420019517,559.9167516023704,-180858573.1621331
-231.08736376582505,503.7757484635696,-144261723.6233658
-236.90767658580577,451.2886470246752,-19138189.99196821
-142.1218410984958,465.4081038922837,60986638.47831239
-279.1982246582796,562.3722361592644,-165293991.43762797
-311.70975185321475,536.7268285437647,-245962346.28733507
-325.0771861892859,501.7970300592376,-68980090.7059364
-290.5062612048927,485.1963436181654,-66981322.01352738
-173.500346088238,492.67990036626975,-149944796.03039327
-233.166280421152,538.5700782266965,-97675339.675701
-232.31602672089312,556.1285844280023,-155366943.09533843
84.58294809285319,-416.7153614847906,85072890.0354091
-21.730680134345675,-452.3426872989705,79165523.63349524
-25.28325763973845,-634.8262195848326,243990427.9746719
-18.490590510317453,-349.7879629952032,25414539.27429279
-72.86431470487503,-581.243095454504,280356810.04833424
68.26858524889384,-517.213641596575,109091087.72363104
21.15718175872123,-540.69244022608,164109092.91564256
-16.811013255305795,-480.6513453316385,118127397.35451332
53.47369021155467,-477.8343812481581,68921457.95724556
-22.600363573867263,-450.8124112283986,90906203.4660486
25.742291774899662,-585.1613241739141,256398141.89817047
61.586200611029255,-597.8080561762938,187506814.47882384
-132.17420189105,-420.8684067365889,87245482.55075651
130.06431459692672,-475.1370416874904,120418668.05704018
-78.69412791359801,-585.6203087653989,206662482.02346447
-41.03462195980005,-552.0091677502322,172808527.7989988
3.890482696545518,-495.3041553438807,176130997.72403178
41.3764857030843,-528.4407362558176,106675962.4296002
65.9642444595649,-499.7169317161266,124957802.94634075
-4.830815278618364,-629.7669228979984,263139298.82019657
-8.282482903338188,-614.569699469507,231328587.9562116
76.99156139393239,-426.113529281974,46457395.04061462
49.570506874371866,-414.3085611789545,92417890.03847826
-55.48216093938409,-495.78877951893486,120280346.60879372
-13.958105848484433,-470.8355657901032,193076851.3064612
-17.9470264115748,-397.16814349045615,99031997.37962133
-21.339937662783992,-484.50052106185865,113198902.83092631
153.16543164107458,-463.033595938028,84504278.92806883
57.239038587951256,-545.8035064748385,42570465.20581274
136.56218560934656,-532.4629931132808,153719751.13920337
-27.9777385998166,-470.5039325394272,135869430.88591862
19.696598568106463,-502.02155860343606,132549056.69834688
44.51109833397228,-478.6865678053704,65744608.657794535
38.6757240409003,-409.9870923647322,46460698.20126934
52.12641528631085,-561.5658280106105,149796799.9111002
-9.452132970004948,-506.62436048403583,153375754.50137198
56.5469617804362,-525.8654123700761,134200520.3235643
71.39904153986524,-570.8788588176787,131876592.20824488
-24.085244981669057,-502.27023123466427,196012527.7006021
34.36697852243938,-518.5675976083119,114392175.378513
-57.51262048918637,-248.86560135838965,43742279.12835252
-90.65787522476788,-305.4468169589869,59109963.78006801
33.93290100269246,-171.59873701640504,-83103468.0071609
42.64892529391282,-304.575636664448,79844307.10908478
-95.34016082201562,-177.39612709151,69699941.7409427
103.09728367722909,-178.96991353872866,-62073516.9663503
36.23009058402904,-215.43715819922795,7465459.145337883
26.88018561204079,-199.6950308919049,18651126.92349336
95.64188256247522,-239.309502138779,-3305795.0429011043
-180.9847385019942,-367.5715335740821,72060871.52025272
-105.3667595912724,-139.91791407651962,-28861468.506256185
-1.066291087431668,-351.8021513620541,78810736.99906695
-10.289224490519874,-380.75561705030265,-17398509.460845627
131.91034621082414,-276.88715819566727,6252544.870492268
-13.194787067068068,-222.5494481151502,-3057202.821914563
23.541941802321805,-397.6206828225477,18223750.634367477
8.739387659637941,-198.98702487374797,17497436.157928932
-86.70053416359696,-202.93074698984128,40627051.22153413
139.88052673937193,-361.3461237306861,58536232.60954375
42.97788237791531,-193.48857639394004,-11920477.892594757
-27.300078888683995,-277.1773234871497,-1058265.1600978374
73.22151912206111,-304.7747617881605,125133650.70959304
-21.90261639143789,-313.92670564898924,64050536.94517648
-86.86472798643712,-320.0803484370368,-8227802.187221348
-43.96482610170396,-179.2238768528705,18358904.28749963
-10.052199660969064,-179.25822949127635,-56030146.35523426
4.205367326019636,-331.81530141363135,20945176.13297436
124.218981348569,-190.26610144216448,13684174.183019798
-28.241259295609,-186.8909160588296,-36403190.715816766
-0.9864748161558552,-284.3744797701379,9607447.611059552
50.53377969295002,-284.1145554952569,-1628709.9951737896
-42.5423647127284,-150.021159541768,-103823703.10044098
-31.142257990194334,-295.99828662260256,15709173.925919656
-28.43197935928308,-237.6073697052852,30588323.9238967
-114.96977325432373,-240.40784367439517,40609207.30410054
-11.35275316789153,-304.9342601594556,-15981669.400145516
87.21346703415844,-153.56290818908795,-28717237.76562341
39.09522105624967,-203.98284627883788,-14190513.495970516
45.71718344761073,-279.8608702781787,20840273.07753202
-58.77267953533611,-162.54229789814315,-8193133.354154576
-10.85126423765535,-9.8497977056325,-11216497.23426085
-11.849244326544053,37.2869344018292,34512903.20838882
57.62155539608181,-56.2735888961637,11376976.436358191
-67.12563759244108,-58.41863267169433,84432606.23507223
26.9895168604606,31.393333126675937,-52160940.73162898
-25.682077936405445,40.53725781535743,-47222830.64344087
3.814036645216937,56.290529208221,-58010829.10645769
34.3967905722872,-10.175506173530737,12099874.745110732
-46.49793587717942,-30.660586161016013,-14387637.420941394
-50.1556317811493,9.92059097631484,11076893.772778818
-6.089326201758065,14.504497701335708,10629491.210938651
-36.98921799281911,-81.63252569203695,10663333.2009152
79.54183924447307,52.34673306132321,-36258969.83766046
-18.55288718018742,83.02955993389332,-6692611.365831099
-77.80733146653623,53.80065726997197,-70343866.15395465
-24.430906078907253,15.613101604663903,-22833087.291606043
-28.38174501723922,96.3120250270878,29185239.068553325
57.77841539340865,28.91117235319667,30979934.657630604
20.23393252852526,-11.8827664656694,58358782.38190517
-70.96744949959535,21.97689321600153,39895458.17986962
-129.2028930041369,-117.13316054226598,4979562.220392274
158.8547609300441,56.78677091174094,-853292.017348778
12.925303224241445,-12.368588824113845,-12115637.446364105
-49.4157340123762,10.443306066050823,52605073.36802945
40.40122450273098,17.698359277008382,22484902.48567489
-24.411474490586496,-16.43574053599087,10252550.003264088
75.25458698327903,-23.19456992992664,-12900436.332458405
-33.80707640492655,56.15882726967015,-57857824.2812716
146.88644567587727,-20.31828910074014,61985462.2339164
51.43082413179288,-58.20138316741596,-59940640.371542245
21.15367647800828,0.3826729854750997,8468427.413731279
30.974475761547225,25.26091517063558,35628650.28091769
7.260076589707623,23.8671781745156,-39753036.25558388
76.2876138975387,9.418106434276131,-57906049.93651013
-96.52329084752496,-8.143988354373029,-33903964.107296795
13.82806179527777,-19.633180428974956,-18044224.566680305
2.895299456353917,30.906697081582205,-55861366.95329341
34.344311414729,26.360266416029248,4050172.855918139
-109.52034608681312,-66.628416462723,-34154699.79926846
107.0324291903075,-65.48384773362203,-54023175.8880246
-90.4595600562306,209.56234453436392,-41566852.22656014
-58.18239246745923,191.06562823233864,-44860117.32979508
-14.415911836752503,194.67237896170093,13485580.024804013
-53.829525459561616,257.9330285473795,-31051480.9516227
-49.44513565204692,441.9310312978329,-62932942.00508358
-84.53999724523933,224.01165831193137,-8545495.491521193
-25.14902426019201,341.8962171772716,-68069087.23665926
-9.763561371083735,170.93566992008567,12527551.500345437
6.582417991999381,263.50579180135173,29670058.873819858
71.00481893702268,276.447061119986,-55437754.15361923
11.917521389590922,189.9168296753959,5016440.97566291
34.299515562498286,306.17294909852563,70545386.21569613
85.53112735882112,194.1056737569847,-24940587.168241072
-98.9313053356344,206.7330646380183,-1565612.787974737
-5.815960179337084,183.21855951927924,-42270522.66203338
-103.3898405652877,103.24268988306405,77503092.8655458
73.60711031297805,173.5732426968258,-56478327.66905388
23.299159543742263,214.35724713621943,-18295809.06381524
-39.01172725070983,184.76855105064303,281117.6168826949
