x,y,z,output
428.7458714456443,-540.8854932358821,-384.4288865074246,158484135.87107226
509.1630300885112,-433.88564561641545,-487.6390471822742,208251599.79845876
509.5776101632254,-194.51791606043176,-417.4136045696656,158420022.17550308
449.74752170565023,-200.9852508164807,-509.0703246653673,159113441.23595628
464.8517834926416,-357.52550876040567,-731.4524914472003,218517358.66308963
476.4804655283349,-136.9171974634499,-526.3120939845219,141694089.00892282
482.7870675260074,-282.3156168417534,-702.8401431614783,249869598.57628915
529.288069799927,-251.1712950447233,-500.4300909738385,188271008.17616612
380.5192500057594,-239.0519737237792,-493.7842520823414,85101553.13323738
380.38259349184494,-229.71667630767504,-397.52025830644783,72459874.6796445
479.6689561917416,34.39497195580971,-460.3834380750188,91445526.56920916
621.544825934555,71.78189551438048,-510.9029755903772,163002286.40563512
435.585499495386,65.31912621263275,-451.80434801093935,162404685.93447334
480.09727800630816,18.69824358296989,-503.8503857585831,104706626.59287465
443.6888802851148,7.582073367247518,-441.1217753755599,106141446.0009622
602.6806441470146,14.299366351115976,-400.2278082740473,90127436.37374754
513.5633455166384,-39.03538579678114,-384.0076700497651,129624804.34900773
433.47300122273793,-24.10597116097188,-396.1093207337984,58072864.135761015
442.4557113506885,103.34870770514252,-446.493007740322,88475422.47459897
565.7652858184971,350.1900662707394,-639.49014624911,225476638.8463457
428.2038100410607,178.88433124813918,-494.2636126993752,139404965.5841809
689.9170418949569,215.1274614791834,-517.046910663032,311044483.7388379
490.9941658824188,224.8813432892612,-377.15890967075575,55925992.23552419
411.5971505643171,377.6017410525013,-583.7749725869585,104915922.45702876
460.4580395364771,289.37002593034305,-510.8148893996106,186205257.14135748
605.3054722232272,242.9417206055168,-483.8286350432143,195422195.3709682
451.2747445197135,529.8982396291598,-483.9673269268454,181684832.4201205
462.4057935245804,424.6883176454037,-504.4245233459089,134419184.17433476
502.3318268014956,481.57194182233616,-398.09194408143605,278901555.7687246
392.0549985631153,499.9142704449284,-501.5517948142022,219267692.5706384
492.9078820966111,466.2776176833441,-443.2700915635341,242570085.75701588
488.0152557561036,477.5275821679085,-394.41004909186046,286099557.2641626
461.78217835443286,450.8734703103908,-503.30675343481226,167666210.27119845
465.6287677200047,438.5089227293552,-582.4820285467597,174050873.10592678
-530.8715053019581,-478.4256985737272,-208.922483525498,-11953003.348690726
-482.0727278891372,-541.9957202394705,-244.74921762402556,-27594614.62512968
-469.2859569539836,-475.1524932684677,-193.5171920384128,-135919879.83751214
-549.8239532722913,-485.80205605430046,-263.11025186585,6350367.070940003
-506.5426132096092,-573.492172503219,-338.18693273997627,-77239332.76748908
-485.6715665613797,-408.08199017744585,-278.05458824634366,43940446.64824239
-451.1073857297763,-436.3775999579305,-256.5955083145265,13350384.916949242
-524.9620955559456,-559.0613489790715,-309.9383084493212,-93078061.85223874
-544.5237645515151,-219.70930523984623,-199.36307477179392,-5538.801019828767
-450.4852300651209,-388.0629834679857,-183.38354022413915,40579942.0981818
-479.62091874566926,-365.44955555469664,-275.31827843963725,36082376.42375888
-565.7741667316916,-96.24400950612748,-426.4045366490617,191972746.7797849
-372.15438724037006,-191.649643332901,-311.01224908042053,62064551.04861824
-480.39999740455255,-376.4554497359356,-328.13031364898416,97466229.18469986
-491.8498070893593,-337.44836281555666,-162.33915812976983,5867562.27347574
-418.4122419116357,-312.22186904587653,-125.54251571996544,50046515.45260663
-462.6363639045721,4.7179629485336685,-379.1300960294687,114129392.6210926
-451.5114711670373,43.49689043177914,-199.5483026937442,-36793639.31318217
-433.4207530664076,44.695795376640376,-199.57446251759384,-17167905.392677963
-623.2319905567639,-87.0408785558417,-330.35188609165414,189048313.9380524
-546.6203336734278,95.0364205777574,-267.1253986922348,90207741.85365078
-498.2306680520962,-23.74392256909125,-161.8143361405628,98432077.8163739
-509.510374210893,-37.636101964166016,-177.27409754240634,65367473.9386486
-550.8646028837857,78.23852559302989,-191.4525807570472,54105438.29611971
-495.05487916046377,244.2302334802028,-139.8836193856659,62596535.669718444
-447.5464568159811,299.3716309363471,-242.84512864049165,63063055.90676475
-525.040229874959,296.6066627223737,-230.6407237618937,45084532.55239898
-472.58612022831215,331.51584598304623,-280.74818690029394,28557294.7869543
-527.1774219897659,233.2410251129129,-292.4702725039365,22566811.917275257
-361.9068523503087,236.2909425246692,-330.7688571000711,48893825.75445104
-523.3740108546025,224.4369109155772,-130.13671861949916,-51876255.14505711
-443.6343875765283,287.5403492526357,-305.340766294904,62892922.85274783
-594.2576878731472,505.15803168141446,-245.04329161384285,-51777590.64463
-449.8548796860301,647.5479278434069,-230.93638269471728,-156621237.2774205
-524.051731227098,523.5377093317359,-313.3513002422411,-66975438.6342332
-638.6632117818764,539.3183164246414,-308.71733967912394,-61430018.29650307
-407.57855814878434,477.6824495099434,-263.37310127243734,23368642.963542636
-483.1148588338759,409.80153900685167,-242.6238418693597,4321541.234493524
-599.045748378934,626.3680783872619,-261.2703088062448,-151181999.7885747
-424.5124496249454,412.9768278583974,-292.0733383938827,-29009838.38572739
-288.4974010404108,-478.4259914508094,-324.85945184917256,-31563704.016974717
-257.13783538296593,-414.77928028317314,-319.65353116240703,-33632016.352249496
-298.8743234547176,-448.7270639439707,-199.40164960907947,-53801007.0114352
-187.619933063884,-518.7487810494744,-401.0758909774966,-61800181.144136205
-277.03710693184416,-631.1129526058843,-369.52268928453367,-35939632.59917797
-261.5645622855716,-409.830575322398,-275.4032233421852,-39053463.48038427
-136.11789977135552,-427.8797470461743,-200.68638192117385,10955618.184738168
-248.95547738682777,-702.3571715314995,-299.89276811796367,-103833159.38486318
-264.4660148432589,-192.37506623634724,-150.67534229492057,8954332.62835658
-251.42452112949508,-395.2601657752928,-199.65611271822263,-7747223.764835719
-311.9114354681305,-184.73509087869363,-234.62989442451004,-45657208.67708848
-167.37204625768558,-224.8235537834382,-270.76200718830114,-1808067.4692870807
-247.66459815242104,-366.84306335209857,-279.97274912397324,-54168197.77125135
-309.8230890875213,-253.8790111506659,-201.55593100231093,9167785.20280948
-284.9921033961899,-186.66882795881853,-343.87839688020404,-25125268.198280044
-253.5700563210764,-226.5572578673127,-236.3654149972413,20150378.86847777
-281.85116525243217,-7.76655086515874,-263.43387174863136,8031468.058841495
-328.56940236489964,36.79251197092338,-273.0548814897855,19548856.04727561
-207.83741390579465,120.83495262308637,-230.30491851191184,62024990.69585146
-220.82582547657464,91.48495613724828,-218.66769526735263,73684643.56956948
-159.48000191729946,-40.88613962684163,-232.64854233725407,54364656.25348747
-350.0691185336124,-38.493651606013415,-275.54517494624247,96089219.34128971
-232.56492922543904,-53.842226749872026,-204.87362831040517,64185622.81785351
-275.43672621220406,27.02811943558004,-166.20827544366423,60227777.93305718
-246.8941572311852,247.0961816744364,-184.9539551003112,-1112691.0866139077
-220.914740858355,219.6658684628672,-266.18553557786817,-10068021.941851469
-281.3757753815989,158.20382405289143,-262.0132654910895,105798779.3498703
-262.2870311832366,274.49801178743934,-285.6608540462668,-17436570.825101115
-187.63674652140708,296.2585055675178,-254.4415041912815,34468104.99432454
-116.82736932347323,309.86531867480227,-283.4395741941314,52854854.13884325
-53.20791891988263,325.00901953871426,-366.2252021845735,56348839.591737576
-231.51158932135093,172.33449223546864,-206.36586721672296,-23178943.989314467
-211.5202950018624,605.2829948946397,-167.89531543192643,-59805796.400495335
-319.558990142181,368.602214133427,-232.13704812860485,-29494246.652689263
-278.9811253070464,381.557415419015,-226.00691556600384,5608107.982327566
-218.5133159958677,467.82331427847146,-238.4019183772909,-32287009.591976937
-210.04594865322616,534.6835552101638,-357.13247210556983,-93794849.52514456
-231.33406069577063,588.7807403324457,-227.53493766400652,-61469034.23313345
-235.67608978191305,458.3506999151488,-261.4064847559072,-29811816.94929429
-275.5983846982328,458.6823889558905,-196.04266158469784,-110464030.52497712
-13.520641056776624,-526.2427332179127,-154.39865006940107,41739376.35985068
73.98896607585347,-453.6517383386869,-364.80316844950073,70018492.60032347
-122.0434833593383,-620.3456168491643,-296.2244611046569,-55176610.88247505
-88.20146643374967,-553.8243414024323,-298.65755902490315,-32402057.650994927
59.616023001471206,-469.4606026476383,-181.61179779976277,27069502.1546082
-7.979133347674645,-507.70565030126295,-316.06778363766307,-72527907.20144017
-63.2525277572774,-493.3046741291109,-252.6688501962768,-3112245.965465259
-37.11109282342444,-595.3063073677318,-299.8002926742368,-35105843.28713571
15.43091615501775,-342.4411101789453,-294.0659900954361,10554875.327722453
53.69663769431869,-250.3793296133825,-242.89774705191337,14080188.679149412
4.158845145621134,-261.88211133942,-231.91725873140368,29274248.32410733
53.84551651470665,-254.2643154646609,-167.3468198043497,87678127.2344225
-46.5310405188304,-232.93797947240853,-265.5694440451406,-7528495.857509674
13.627563399012882,-119.89773578716222,-338.4458140542317,-324802.9020766856
-62.29015698120485,-194.51940597055017,-252.91502918175036,9701563.754427353
-4.035643705213488,-219.04816940559093,-267.0157809369169,-18039284.29270465
47.068582289310726,-14.26982026836636,-351.38150768709016,-40809661.17845148
-33.26960184245357,41.50908422052213,-107.67143081716416,11521655.62657487
-37.57370868324415,6.642969570344427,-304.9060374522654,57959648.466338366
-127.57849743470324,6.701262318137148,-312.1313108969376,38223453.45974453
17.088904736869853,4.454174413580144,-303.99787194719727,-38155463.06769233
-17.469063944622377,41.54178995007511,-173.9419813412395,22060306.91063318
48.88766659592082,-8.996438558819674,-284.058575899306,-13706473.269892592
-29.35708365765893,20.27517700636696,-175.97699022987766,-8463117.284134218
-124.60145540056084,242.0111045612893,-249.937141680402,8388723.208966909
-12.534216605319552,298.4335400857324,-238.5565851429134,-57730960.48652751
24.58617651078737,304.5333609215836,-228.5117979395597,65291504.36678844
-27.34187285600526,233.1700986987117,-88.67955565430346,30437311.32471668
21.372042281289804,434.1739428935685,-325.84874297997226,-5922490.002597025
169.2576564842991,169.8522566346483,-240.18150994295044,-21088883.60458601
44.423457572062766,443.717084188996,-229.2824856755122,-63068922.058947526
156.16288655274352,356.75046198729314,-247.6318370435943,27085530.316026423
-76.38005701290406,477.9940406051604,-293.00709622416394,-51551123.04395906
27.94972187378345,528.7488527945256,-207.29668442091588,-4635788.848251009
-30.58427362305027,421.6562841678583,-196.53006857917728,18818095.14250891
-1.0491832145017854,535.0937906114697,-341.4741986487297,-76637557.47207686
-11.521830439743526,548.6357377040354,-185.3263098713643,34506698.25580576
33.789797555086594,632.8477768011388,-278.26672978280845,-18211001.39310202
-69.8933191567173,655.6166307472017,-211.13257542916472,6105967.12387507
58.07513048832298,611.2516735981305,-277.4535663408296,44286283.31089002
136.3968707701062,-540.442117604885,-287.4173959808404,21780448.418858137
158.526812387391,-550.6308833075526,-176.33024880187455,25776689.32792677
275.11073469326,-496.8530360361585,-372.8763185734952,157212139.08296794
413.74975230763977,-584.8400144945933,-212.91358614550805,190769394.898289
313.48060142081493,-539.689564096354,-306.3501078693153,168784289.46555376
154.66270754344836,-539.0125229687943,-312.21573003966824,93474691.51147608
227.04598277680307,-514.6274370320486,-231.86459407831387,90579117.28082548
295.3878255683022,-359.82250704265016,-359.223084452061,46848566.88238111
230.44826938654288,-282.9955354506146,-184.46696833821636,-38061991.54565146
241.7289336829247,-303.5615988514228,-175.91546227205777,12582774.436334625
407.75149534333184,-168.0014824860561,-217.12209401573213,66636446.67935397
280.1807190245354,-176.56773358510162,-296.84115226792807,91995111.78658658
191.27063839250096,-417.2078221411255,-151.69078303559732,47727450.64196236
258.5174901698108,-260.16681312023684,-260.12177191283985,5340693.542846877
198.9494322886055,-358.00859568509054,-255.8591346755176,42832307.5065013
169.34118827270396,-117.0453784650924,-235.40757489923075,39703911.02212708
152.44391727936383,27.802151990075807,-219.37006497662023,38048236.79809781
173.7396107341837,-41.31682816074306,-269.98997178886,-1077209.5153241232
327.0242444725012,-40.14681473068438,-249.632339016573,56036974.63740092
117.76693348562928,-2.831557682477854,-110.33646814699392,-50454539.36605848
136.28717355983264,90.48949033386948,-288.12811229193164,35809917.44280661
302.4069200575954,36.2982080064102,-226.47316569755083,28038189.52122079
200.953202399066,-40.08737398489391,-292.3150243862691,-20683158.73944232
170.29119169952344,33.4371279879146,-250.55256291965296,-63708858.64062029
253.7764838096887,179.9349531892116,-306.2255336171411,50581527.18397699
197.67161387498248,206.09705804590783,-335.7943886389268,-29224110.6485226
286.3028879880292,311.5903808873528,-182.189617888772,11570906.3672552
309.8659340006835,143.29318225149544,-228.7228134650262,58792245.51658283
291.18755460436523,333.95617425717165,-236.24348248313092,27296665.128633104
305.81357563845893,230.56310844043776,-109.30798779889211,107885579.58963928
239.11934049966595,235.7686913595511,-293.9879114305133,19279434.10290107
207.32021336403187,223.1038273488372,-185.34109309036373,-15099042.253183186
237.4378353038549,497.48653514278334,-286.3959801782709,69150307.98324272
170.3072022376345,703.4278801704245,-202.91861235004723,47468606.92633255
168.1126612729071,476.8739259699341,-152.73198781130418,73213865.25211026
277.59826368547914,528.2950444866841,-274.6518132771914,42393486.49709587
323.48130215455944,462.3059117534088,-201.935996108856,45346581.01909002
166.73344413861216,499.5452694466402,-256.585368654172,38754881.7079526
187.08996242893247,545.5575199415883,-338.0836522564456,68291778.81176583
306.4768189735706,430.2546760845551,-367.4129054951699,88967737.6262022
436.009015425642,-449.01307995770094,-205.78231005630437,196369857.477266
552.4809290783423,-467.8014523404776,-266.6070852402109,267831189.1871158
471.7385221434167,-425.5240463461876,-262.16381011062583,108110481.70745066
523.020678065046,-431.2141346066432,-295.304575603914,112200297.86756638
632.7581747341121,-528.5295702349288,-196.7900869060616,266259244.5446644
527.7276696203077,-541.3794302676189,-176.89914517245137,226222184.50440747
234.40611739590148,-611.2614316752179,-195.82087293194616,69864171.35810575
394.9845071682991,-573.0297450600359,-195.86693898165245,161811613.2904378
520.6591827825895,-266.3637196920586,-192.3346389355288,44027406.2130672
355.2760728488255,-267.7144238547386,-225.15735430160265,105542679.21526292
442.2870661003,-339.16501538468475,-151.56324336147858,93596364.71812524
671.7964733619561,-202.9702148710041,-202.82002931786496,152566435.64294657
511.72327764792175,-263.0023692148894,-276.2733469069232,63933386.306317
583.2481088402606,-296.4131166510363,-168.9727530124158,128747698.88032451
743.2009772332127,-217.10062779832865,-358.20159416679564,221435882.1949328
493.549587536401,-331.700323314532,-151.31783070538742,133415444.96179484
616.0242077568282,-37.752516934846405,-254.76198139229464,66639191.59358716
468.0112687832737,29.79848197063482,-211.6204102933084,90139782.36152546
506.16743258038167,42.396898813158245,-249.3677226453093,102291170.0665035
442.61585245069045,-51.60523272556505,-237.04266332994573,97232918.05436954
424.4266804688914,93.9996202856048,-243.0872013910437,33213795.99967873
541.6385681492452,13.77109940326374,-341.7180423629941,25882210.924557835
555.4145306512157,-10.490766388370934,-177.5858804438038,7702161.871271141
427.7224872424505,-34.00796102923449,-294.8962537837704,30173606.49261267
366.3931464510818,296.1624594289366,-269.0546246909616,89643359.07199402
613.8022348802244,162.43359621850257,-194.20024542733267,56844579.8969183
468.1332435997346,272.9547706388286,-173.2756899051706,168673378.964795
459.6746477939461,358.6725419875287,-335.5715413955408,80093770.23757474
349.5450848549646,264.00741742194464,-407.5987198543489,25169225.21483486
561.1209901682379,329.91239257139546,-208.82721298494528,184174358.79596344
385.1426226870776,184.6306417716073,-348.70926870130074,93620789.37905666
533.9142839017992,270.2859189726,-205.2017536492425,114076179.71474417
509.8812253345657,636.7811942946637,-218.86202188964504,198123099.2625144
607.6842369877547,458.6669755225027,-215.35575423334356,257476848.5588774
365.4124611284303,561.0924887292423,-233.41194400413195,120536236.58465828
422.6868790951796,534.3615373137037,-205.58404937534755,145145266.6394891
591.1294644394578,370.1444997986402,-233.66748706765176,167241405.01251337
413.03534632337767,452.47813371222816,-304.7546568082454,67119608.8713293
533.4369155904204,525.5694520694461,-180.88451347013049,150912564.5063182
522.6306221461606,494.5084689111495,-233.64710232959072,206285954.08403933
-520.9664336077734,-440.1401062978687,71.0944259812185,-107667642.48520356
-511.9521033795316,-427.85597174863386,-64.47214951758163,-50172610.89039457
-649.1676288514597,-513.5756441873498,60.09069139733418,-196808673.9905629
-517.3994782763734,-721.1079823236089,-84.74021907842523,-201319286.17498776
-368.08835361807,-532.4068427237768,23.00470365015053,-90594115.02411988
-447.67789920151927,-478.7622208046668,92.60660540514402,-141865566.85368776
-380.2675321226369,-448.8623959464532,-75.31147908004877,-87621688.58658022
-542.6893703797898,-407.7106902560362,33.034152854785,-165731607.87570912
-421.4643716110787,-264.3188507953789,-58.780241062912594,-40514800.18270008
